{'yaw': -157.6705, 'pitch': -4.33582, 'roll': -2.451883, 'Ax': 0, 'Ay': 485, 'Az': 7381, 'timestamps': 1542884104.3810017}
{'yaw': -33.62316, 'pitch': -13.94235, 'roll': -13.36292, 'Ax': -1168, 'Ay': -320, 'Az': 6461, 'timestamps': 1542884337.379733}
{'yaw': -33.85874, 'pitch': -13.45113, 'roll': -12.95516, 'Ax': -963, 'Ay': -292, 'Az': 6136, 'timestamps': 1542884337.3849149}
{'yaw': -34.11122, 'pitch': -12.96136, 'roll': -12.55882, 'Ax': -745, 'Ay': -288, 'Az': 5877, 'timestamps': 1542884337.3957856}
{'yaw': -34.37044, 'pitch': -12.47593, 'roll': -12.16407, 'Ax': -484, 'Ay': -274, 'Az': 5678, 'timestamps': 1542884337.4071875}
{'yaw': -34.61881, 'pitch': -11.96967, 'roll': -11.76584, 'Ax': -127, 'Ay': -254, 'Az': 5525, 'timestamps': 1542884337.4121788}
{'yaw': -34.82597, 'pitch': -11.42948, 'roll': -11.33276, 'Ax': 290, 'Ay': -245, 'Az': 5415, 'timestamps': 1542884337.4194386}
{'yaw': -34.98511, 'pitch': -10.88355, 'roll': -10.84163, 'Ax': 702, 'Ay': -306, 'Az': 5367, 'timestamps': 1542884337.4275692}
{'yaw': -35.14039, 'pitch': -10.37008, 'roll': -10.25772, 'Ax': 1035, 'Ay': -401, 'Az': 5299, 'timestamps': 1542884337.4389303}
{'yaw': -35.34321, 'pitch': -9.977803, 'roll': -9.594207, 'Ax': 1243, 'Ay': -490, 'Az': 5074, 'timestamps': 1542884337.4462678}
{'yaw': -35.61096, 'pitch': -9.709207, 'roll': -8.878353, 'Ax': 1345, 'Ay': -577, 'Az': 4690, 'timestamps': 1542884337.4613297}
{'yaw': -35.90125, 'pitch': -9.508813, 'roll': -8.156713, 'Ax': 1397, 'Ay': -635, 'Az': 4219, 'timestamps': 1542884337.4673288}
{'yaw': -36.17392, 'pitch': -9.302982, 'roll': -7.460484, 'Ax': 1401, 'Ay': -652, 'Az': 3701, 'timestamps': 1542884337.4835002}
{'yaw': -36.38814, 'pitch': -9.0479, 'roll': -6.798446, 'Ax': 1452, 'Ay': -584, 'Az': 3191, 'timestamps': 1542884337.4997625}
{'yaw': -36.54611, 'pitch': -8.771394, 'roll': -6.185236, 'Ax': 1517, 'Ay': -487, 'Az': 2666, 'timestamps': 1542884337.5039017}
{'yaw': -36.64327, 'pitch': -8.489454, 'roll': -5.622655, 'Ax': 1525, 'Ay': -404, 'Az': 2147, 'timestamps': 1542884337.5070424}
{'yaw': -36.69778, 'pitch': -8.219477, 'roll': -5.111569, 'Ax': 1504, 'Ay': -369, 'Az': 1709, 'timestamps': 1542884337.516831}
{'yaw': -36.76392, 'pitch': -8.013376, 'roll': -4.617794, 'Ax': 1460, 'Ay': -423, 'Az': 1409, 'timestamps': 1542884337.5267348}
{'yaw': -36.83583, 'pitch': -7.874851, 'roll': -4.109061, 'Ax': 1470, 'Ay': -538, 'Az': 1210, 'timestamps': 1542884337.54199}
{'yaw': -36.92614, 'pitch': -7.800667, 'roll': -3.549634, 'Ax': 1520, 'Ay': -756, 'Az': 1167, 'timestamps': 1542884337.5491862}
{'yaw': -37.04546, 'pitch': -7.790795, 'roll': -2.871283, 'Ax': 1598, 'Ay': -938, 'Az': 1085, 'timestamps': 1542884337.5565655}
{'yaw': -37.19448, 'pitch': -7.852376, 'roll': -2.121575, 'Ax': 1559, 'Ay': -1040, 'Az': 779, 'timestamps': 1542884337.5710375}
{'yaw': -37.36159, 'pitch': -7.96569, 'roll': -1.353139, 'Ax': 1443, 'Ay': -1041, 'Az': 328, 'timestamps': 1542884337.586452}
{'yaw': -37.52748, 'pitch': -8.092085, 'roll': -0.586152, 'Ax': 1253, 'Ay': -977, 'Az': -172, 'timestamps': 1542884337.5912726}
{'yaw': -37.68159, 'pitch': -8.238034, 'roll': 0.136594, 'Ax': 1036, 'Ay': -853, 'Az': -690, 'timestamps': 1542884337.59887}
{'yaw': -37.8208, 'pitch': -8.374065, 'roll': 0.796386, 'Ax': 809, 'Ay': -717, 'Az': -1160, 'timestamps': 1542884337.6082785}
{'yaw': -37.95527, 'pitch': -8.488043, 'roll': 1.383362, 'Ax': 569, 'Ay': -574, 'Az': -1563, 'timestamps': 1542884337.6173568}
{'yaw': -38.06134, 'pitch': -8.562161, 'roll': 1.865694, 'Ax': 378, 'Ay': -409, 'Az': -1946, 'timestamps': 1542884337.6288042}
{'yaw': -38.15091, 'pitch': -8.598722, 'roll': 2.259664, 'Ax': 326, 'Ay': -307, 'Az': -2176, 'timestamps': 1542884337.6426468}
{'yaw': -38.2574, 'pitch': -8.652244, 'roll': 2.624002, 'Ax': 344, 'Ay': -327, 'Az': -2251, 'timestamps': 1542884337.6486332}
{'yaw': -38.40251, 'pitch': -8.743822, 'roll': 2.983155, 'Ax': 404, 'Ay': -376, 'Az': -2284, 'timestamps': 1542884337.6564593}
{'yaw': -38.58112, 'pitch': -8.853766, 'roll': 3.329945, 'Ax': 481, 'Ay': -426, 'Az': -2335, 'timestamps': 1542884337.671462}
{'yaw': -38.76463, 'pitch': -8.969432, 'roll': 3.680007, 'Ax': 585, 'Ay': -442, 'Az': -2389, 'timestamps': 1542884337.6846106}
{'yaw': -38.95278, 'pitch': -9.094629, 'roll': 4.02018, 'Ax': 645, 'Ay': -417, 'Az': -2476, 'timestamps': 1542884337.6909122}
{'yaw': -39.1395, 'pitch': -9.205395, 'roll': 4.35618, 'Ax': 686, 'Ay': -361, 'Az': -2540, 'timestamps': 1542884337.69939}
{'yaw': -39.32995, 'pitch': -9.30785, 'roll': 4.690754, 'Ax': 760, 'Ay': -225, 'Az': -2634, 'timestamps': 1542884337.7109942}
{'yaw': -39.51042, 'pitch': -9.423636, 'roll': 5.007472, 'Ax': 833, 'Ay': -32, 'Az': -2783, 'timestamps': 1542884337.7244847}
{'yaw': -39.65319, 'pitch': -9.549477, 'roll': 5.295004, 'Ax': 863, 'Ay': 171, 'Az': -2972, 'timestamps': 1542884337.7305794}
{'yaw': -39.76661, 'pitch': -9.691052, 'roll': 5.540535, 'Ax': 823, 'Ay': 325, 'Az': -3140, 'timestamps': 1542884337.7384183}
{'yaw': -39.85439, 'pitch': -9.818746, 'roll': 5.741172, 'Ax': 696, 'Ay': 397, 'Az': -3293, 'timestamps': 1542884337.7477775}
{'yaw': -39.89629, 'pitch': -9.932335, 'roll': 5.879115, 'Ax': 565, 'Ay': 399, 'Az': -3376, 'timestamps': 1542884337.757536}
{'yaw': -39.90834, 'pitch': -10.01356, 'roll': 5.963933, 'Ax': 455, 'Ay': 394, 'Az': -3455, 'timestamps': 1542884337.7691042}
{'yaw': -39.88846, 'pitch': -10.07279, 'roll': 5.968545, 'Ax': 367, 'Ay': 461, 'Az': -3553, 'timestamps': 1542884337.7768235}
{'yaw': -39.83683, 'pitch': -10.14232, 'roll': 5.882713, 'Ax': 329, 'Ay': 583, 'Az': -3667, 'timestamps': 1542884337.7898233}
{'yaw': -39.75997, 'pitch': -10.21585, 'roll': 5.704428, 'Ax': 354, 'Ay': 686, 'Az': -3705, 'timestamps': 1542884337.7985373}
{'yaw': -39.65269, 'pitch': -10.31818, 'roll': 5.449538, 'Ax': 426, 'Ay': 730, 'Az': -3650, 'timestamps': 1542884337.8112707}
{'yaw': -39.51588, 'pitch': -10.42424, 'roll': 5.117479, 'Ax': 492, 'Ay': 699, 'Az': -3552, 'timestamps': 1542884337.819541}
{'yaw': -39.35681, 'pitch': -10.53483, 'roll': 4.708664, 'Ax': 567, 'Ay': 595, 'Az': -3423, 'timestamps': 1542884337.827021}
{'yaw': -39.20645, 'pitch': -10.6609, 'roll': 4.253121, 'Ax': 651, 'Ay': 425, 'Az': -3248, 'timestamps': 1542884337.839594}
{'yaw': -39.07132, 'pitch': -10.79986, 'roll': 3.774228, 'Ax': 722, 'Ay': 183, 'Az': -3019, 'timestamps': 1542884337.8509805}
{'yaw': -38.92256, 'pitch': -10.92248, 'roll': 3.295436, 'Ax': 829, 'Ay': 12, 'Az': -2731, 'timestamps': 1542884337.8587015}
{'yaw': -38.754, 'pitch': -11.0309, 'roll': 2.831917, 'Ax': 940, 'Ay': -42, 'Az': -2462, 'timestamps': 1542884337.8681402}
{'yaw': -38.51474, 'pitch': -11.11819, 'roll': 2.354414, 'Ax': 971, 'Ay': -38, 'Az': -2233, 'timestamps': 1542884337.8895192}
{'yaw': -38.23964, 'pitch': -11.17111, 'roll': 1.861315, 'Ax': 925, 'Ay': -63, 'Az': -2028, 'timestamps': 1542884337.8932137}
{'yaw': -37.92403, 'pitch': -11.22602, 'roll': 1.328167, 'Ax': 854, 'Ay': -111, 'Az': -1890, 'timestamps': 1542884337.9056165}
{'yaw': -37.66155, 'pitch': -11.36021, 'roll': 0.752086, 'Ax': 717, 'Ay': -181, 'Az': -1803, 'timestamps': 1542884337.9149432}
{'yaw': -37.52508, 'pitch': -11.63075, 'roll': 0.166625, 'Ax': 517, 'Ay': -349, 'Az': -1668, 'timestamps': 1542884337.9273343}
{'yaw': -37.53748, 'pitch': -12.04466, 'roll': -0.372839, 'Ax': 400, 'Ay': -592, 'Az': -1395, 'timestamps': 1542884337.9368618}
{'yaw': -37.63459, 'pitch': -12.55186, 'roll': -0.806378, 'Ax': 493, 'Ay': -766, 'Az': -994, 'timestamps': 1542884337.9401221}
{'yaw': -37.73935, 'pitch': -13.11791, 'roll': -1.12412, 'Ax': 737, 'Ay': -684, 'Az': -682, 'timestamps': 1542884337.956686}
{'yaw': -37.79731, 'pitch': -13.74953, 'roll': -1.403933, 'Ax': 822, 'Ay': -433, 'Az': -664, 'timestamps': 1542884337.9621577}
{'yaw': -37.79156, 'pitch': -14.38944, 'roll': -1.744314, 'Ax': 647, 'Ay': -117, 'Az': -866, 'timestamps': 1542884337.9679034}
{'yaw': -37.70281, 'pitch': -14.98704, 'roll': -2.294038, 'Ax': 335, 'Ay': 197, 'Az': -1338, 'timestamps': 1542884337.98778}
{'yaw': -37.51889, 'pitch': -15.50496, 'roll': -3.112106, 'Ax': 22, 'Ay': 348, 'Az': -1710, 'timestamps': 1542884337.9954772}
{'yaw': -37.27163, 'pitch': -15.923, 'roll': -4.139773, 'Ax': -135, 'Ay': 124, 'Az': -1667, 'timestamps': 1542884338.0001652}
{'yaw': -37.00406, 'pitch': -16.2641, 'roll': -5.2113, 'Ax': -27, 'Ay': -311, 'Az': -1162, 'timestamps': 1542884338.0067072}
{'yaw': -36.75569, 'pitch': -16.57216, 'roll': -6.170681, 'Ax': 347, 'Ay': -745, 'Az': -267, 'timestamps': 1542884338.0318453}
{'yaw': -36.54096, 'pitch': -16.92816, 'roll': -6.911082, 'Ax': 868, 'Ay': -999, 'Az': 725, 'timestamps': 1542884338.0396016}
{'yaw': -36.34962, 'pitch': -17.35772, 'roll': -7.442453, 'Ax': 1230, 'Ay': -1019, 'Az': 1458, 'timestamps': 1542884338.044849}
{'yaw': -36.14788, 'pitch': -17.8068, 'roll': -7.85992, 'Ax': 1273, 'Ay': -830, 'Az': 1780, 'timestamps': 1542884338.0616236}
{'yaw': -35.92807, 'pitch': -18.2555, 'roll': -8.322205, 'Ax': 1024, 'Ay': -548, 'Az': 1750, 'timestamps': 1542884338.0617487}
{'yaw': -35.70296, 'pitch': -18.70796, 'roll': -8.918827, 'Ax': 655, 'Ay': -298, 'Az': 1555, 'timestamps': 1542884338.0713117}
{'yaw': -35.51224, 'pitch': -19.18767, 'roll': -9.645968, 'Ax': 248, 'Ay': -193, 'Az': 1500, 'timestamps': 1542884338.0778859}
{'yaw': -35.38689, 'pitch': -19.70522, 'roll': -10.42692, 'Ax': 0, 'Ay': -193, 'Az': 1809, 'timestamps': 1542884338.0968566}
{'yaw': -35.34753, 'pitch': -20.27632, 'roll': -11.14378, 'Ax': -5, 'Ay': -185, 'Az': 2422, 'timestamps': 1542884338.1017203}
{'yaw': -35.35508, 'pitch': -20.89485, 'roll': -11.73508, 'Ax': 168, 'Ay': -127, 'Az': 3121, 'timestamps': 1542884338.1172466}
{'yaw': -35.38137, 'pitch': -21.53084, 'roll': -12.17902, 'Ax': 409, 'Ay': -45, 'Az': 3802, 'timestamps': 1542884338.1216633}
{'yaw': -35.35733, 'pitch': -22.12467, 'roll': -12.52549, 'Ax': 647, 'Ay': 86, 'Az': 4270, 'timestamps': 1542884338.1285243}
{'yaw': -35.25013, 'pitch': -22.64141, 'roll': -12.8534, 'Ax': 778, 'Ay': 278, 'Az': 4368, 'timestamps': 1542884338.1411498}
{'yaw': -35.04107, 'pitch': -23.06778, 'roll': -13.23757, 'Ax': 744, 'Ay': 495, 'Az': 4282, 'timestamps': 1542884338.1554942}
{'yaw': -34.76633, 'pitch': -23.40018, 'roll': -13.69742, 'Ax': 568, 'Ay': 721, 'Az': 4158, 'timestamps': 1542884338.159837}
{'yaw': -34.43965, 'pitch': -23.64456, 'roll': -14.25577, 'Ax': 323, 'Ay': 966, 'Az': 4058, 'timestamps': 1542884338.16711}
{'yaw': -34.10029, 'pitch': -23.84263, 'roll': -14.88853, 'Ax': 106, 'Ay': 1165, 'Az': 4102, 'timestamps': 1542884338.1771946}
{'yaw': -33.76899, 'pitch': -24.03186, 'roll': -15.53197, 'Ax': 19, 'Ay': 1233, 'Az': 4483, 'timestamps': 1542884338.1871376}
{'yaw': -33.47076, 'pitch': -24.21735, 'roll': -16.08877, 'Ax': 115, 'Ay': 1174, 'Az': 5249, 'timestamps': 1542884338.1994457}
{'yaw': -33.19103, 'pitch': -24.41108, 'roll': -16.49417, 'Ax': 282, 'Ay': 1060, 'Az': 6105, 'timestamps': 1542884338.2078743}
{'yaw': -32.931, 'pitch': -24.59196, 'roll': -16.76628, 'Ax': 289, 'Ay': 970, 'Az': 6805, 'timestamps': 1542884338.2234032}
{'yaw': -32.65403, 'pitch': -24.69019, 'roll': -16.95398, 'Ax': 129, 'Ay': 943, 'Az': 7241, 'timestamps': 1542884338.2268107}
{'yaw': -32.3194, 'pitch': -24.66757, 'roll': -17.14286, 'Ax': -125, 'Ay': 982, 'Az': 7420, 'timestamps': 1542884338.2367468}
{'yaw': -31.946, 'pitch': -24.5214, 'roll': -17.36364, 'Ax': -467, 'Ay': 1045, 'Az': 7514, 'timestamps': 1542884338.2470844}
{'yaw': -31.58294, 'pitch': -24.31049, 'roll': -17.59391, 'Ax': -882, 'Ay': 1052, 'Az': 7705, 'timestamps': 1542884338.2580397}
{'yaw': -31.30216, 'pitch': -24.07966, 'roll': -17.77684, 'Ax': -1283, 'Ay': 952, 'Az': 8011, 'timestamps': 1542884338.2677112}
{'yaw': -31.1083, 'pitch': -23.837, 'roll': -17.87411, 'Ax': -1510, 'Ay': 792, 'Az': 8431, 'timestamps': 1542884338.278624}
{'yaw': -30.95857, 'pitch': -23.56758, 'roll': -17.85414, 'Ax': -1555, 'Ay': 627, 'Az': 8825, 'timestamps': 1542884338.3070042}
{'yaw': -30.85818, 'pitch': -23.27514, 'roll': -17.72855, 'Ax': -1537, 'Ay': 468, 'Az': 9079, 'timestamps': 1542884338.3211472}
{'yaw': -30.78438, 'pitch': -22.95592, 'roll': -17.50746, 'Ax': -1536, 'Ay': 341, 'Az': 9134, 'timestamps': 1542884338.32477}
{'yaw': -30.77366, 'pitch': -22.64861, 'roll': -17.21523, 'Ax': -1564, 'Ay': 232, 'Az': 9002, 'timestamps': 1542884338.324895}
{'yaw': -30.81659, 'pitch': -22.34251, 'roll': -16.88341, 'Ax': -1632, 'Ay': 139, 'Az': 8758, 'timestamps': 1542884338.3285031}
{'yaw': -30.90397, 'pitch': -22.02674, 'roll': -16.53866, 'Ax': -1750, 'Ay': 58, 'Az': 8373, 'timestamps': 1542884338.3384173}
{'yaw': -31.02104, 'pitch': -21.64802, 'roll': -16.20172, 'Ax': -1887, 'Ay': -26, 'Az': 7948, 'timestamps': 1542884338.3684852}
{'yaw': -31.1444, 'pitch': -21.18572, 'roll': -15.86416, 'Ax': -1959, 'Ay': -134, 'Az': 7579, 'timestamps': 1542884338.3740127}
{'yaw': -31.2577, 'pitch': -20.63686, 'roll': -15.52998, 'Ax': -1946, 'Ay': -254, 'Az': 7279, 'timestamps': 1542884338.3841393}
{'yaw': -31.35354, 'pitch': -20.00864, 'roll': -15.17429, 'Ax': -1817, 'Ay': -381, 'Az': 7077, 'timestamps': 1542884338.3889737}
{'yaw': -31.42691, 'pitch': -19.32036, 'roll': -14.76966, 'Ax': -1592, 'Ay': -473, 'Az': 6920, 'timestamps': 1542884338.4097095}
{'yaw': -31.51253, 'pitch': -18.63532, 'roll': -14.32697, 'Ax': -1367, 'Ay': -579, 'Az': 6750, 'timestamps': 1542884338.4160535}
{'yaw': -31.65497, 'pitch': -17.98937, 'roll': -13.82396, 'Ax': -1205, 'Ay': -699, 'Az': 6641, 'timestamps': 1542884338.4161775}
{'yaw': -31.85809, 'pitch': -17.38559, 'roll': -13.27559, 'Ax': -1047, 'Ay': -818, 'Az': 6551, 'timestamps': 1542884338.4187112}
{'yaw': -32.10678, 'pitch': -16.80259, 'roll': -12.69467, 'Ax': -831, 'Ay': -903, 'Az': 6430, 'timestamps': 1542884338.4308302}
{'yaw': -32.40963, 'pitch': -16.27556, 'roll': -12.08028, 'Ax': -574, 'Ay': -980, 'Az': 6242, 'timestamps': 1542884338.43998}
{'yaw': -32.75105, 'pitch': -15.77519, 'roll': -11.43955, 'Ax': -288, 'Ay': -1055, 'Az': 6025, 'timestamps': 1542884338.4481804}
{'yaw': -33.10704, 'pitch': -15.29238, 'roll': -10.77854, 'Ax': 17, 'Ay': -1110, 'Az': 5726, 'timestamps': 1542884338.461854}
{'yaw': -33.45077, 'pitch': -14.78985, 'roll': -10.1059, 'Ax': 314, 'Ay': -1132, 'Az': 5331, 'timestamps': 1542884338.4679582}
{'yaw': -33.78503, 'pitch': -14.2957, 'roll': -9.417119, 'Ax': 561, 'Ay': -1149, 'Az': 4897, 'timestamps': 1542884338.477577}
{'yaw': -34.11431, 'pitch': -13.801, 'roll': -8.704362, 'Ax': 765, 'Ay': -1164, 'Az': 4476, 'timestamps': 1542884338.4875696}
{'yaw': -34.45693, 'pitch': -13.3276, 'roll': -7.961227, 'Ax': 930, 'Ay': -1233, 'Az': 4115, 'timestamps': 1542884338.5026774}
{'yaw': -34.80595, 'pitch': -12.86354, 'roll': -7.175302, 'Ax': 1086, 'Ay': -1298, 'Az': 3732, 'timestamps': 1542884338.5097306}
{'yaw': -35.13653, 'pitch': -12.40149, 'roll': -6.35663, 'Ax': 1201, 'Ay': -1299, 'Az': 3261, 'timestamps': 1542884338.5193386}
{'yaw': -35.42439, 'pitch': -11.91708, 'roll': -5.524278, 'Ax': 1249, 'Ay': -1215, 'Az': 2677, 'timestamps': 1542884338.5279589}
{'yaw': -35.65022, 'pitch': -11.39768, 'roll': -4.711656, 'Ax': 1251, 'Ay': -1062, 'Az': 2019, 'timestamps': 1542884338.5381987}
{'yaw': -35.78632, 'pitch': -10.84558, 'roll': -3.950222, 'Ax': 1181, 'Ay': -873, 'Az': 1357, 'timestamps': 1542884338.54982}
{'yaw': -35.87253, 'pitch': -10.25933, 'roll': -3.266592, 'Ax': 979, 'Ay': -709, 'Az': 751, 'timestamps': 1542884338.5693421}
{'yaw': -35.91016, 'pitch': -9.633365, 'roll': -2.684238, 'Ax': 792, 'Ay': -552, 'Az': 201, 'timestamps': 1542884338.5750532}
{'yaw': -35.9302, 'pitch': -9.004682, 'roll': -2.19573, 'Ax': 698, 'Ay': -467, 'Az': -177, 'timestamps': 1542884338.5870786}
{'yaw': -35.91772, 'pitch': -8.396488, 'roll': -1.73476, 'Ax': 834, 'Ay': -475, 'Az': -351, 'timestamps': 1542884338.5953443}
{'yaw': -35.8902, 'pitch': -7.815582, 'roll': -1.224191, 'Ax': 1068, 'Ay': -647, 'Az': -287, 'timestamps': 1542884338.6088789}
{'yaw': -35.81746, 'pitch': -7.274508, 'roll': -0.638081, 'Ax': 1357, 'Ay': -858, 'Az': -212, 'timestamps': 1542884338.613277}
{'yaw': -35.72079, 'pitch': -6.798978, 'roll': 0.040425, 'Ax': 1546, 'Ay': -1085, 'Az': -220, 'timestamps': 1542884338.6191156}
{'yaw': -35.67586, 'pitch': -6.4025, 'roll': 0.820218, 'Ax': 1529, 'Ay': -1366, 'Az': -291, 'timestamps': 1542884338.6396563}
{'yaw': -35.74281, 'pitch': -6.098186, 'roll': 1.657481, 'Ax': 1395, 'Ay': -1606, 'Az': -501, 'timestamps': 1542884338.6427057}
{'yaw': -35.9086, 'pitch': -5.851622, 'roll': 2.511756, 'Ax': 1266, 'Ay': -1670, 'Az': -868, 'timestamps': 1542884338.6481214}
{'yaw': -36.13202, 'pitch': -5.626674, 'roll': 3.30975, 'Ax': 1234, 'Ay': -1538, 'Az': -1331, 'timestamps': 1542884338.6632848}
{'yaw': -36.36395, 'pitch': -5.410737, 'roll': 4.044713, 'Ax': 1337, 'Ay': -1271, 'Az': -1788, 'timestamps': 1542884338.696346}
{'yaw': -36.5783, 'pitch': -5.222573, 'roll': 4.706586, 'Ax': 1502, 'Ay': -986, 'Az': -2152, 'timestamps': 1542884338.699917}
{'yaw': -36.78675, 'pitch': -5.07657, 'roll': 5.323159, 'Ax': 1595, 'Ay': -769, 'Az': -2395, 'timestamps': 1542884338.7078564}
{'yaw': -36.99241, 'pitch': -4.978616, 'roll': 5.919312, 'Ax': 1655, 'Ay': -606, 'Az': -2557, 'timestamps': 1542884338.7079844}
{'yaw': -37.23261, 'pitch': -4.969067, 'roll': 6.526629, 'Ax': 1677, 'Ay': -471, 'Az': -2687, 'timestamps': 1542884338.7137353}
{'yaw': -37.52393, 'pitch': -5.061803, 'roll': 7.144797, 'Ax': 1627, 'Ay': -331, 'Az': -2845, 'timestamps': 1542884338.7220488}
{'yaw': -37.85884, 'pitch': -5.231332, 'roll': 7.780834, 'Ax': 1509, 'Ay': -161, 'Az': -3050, 'timestamps': 1542884338.7376537}
{'yaw': -38.22535, 'pitch': -5.441045, 'roll': 8.3922, 'Ax': 1327, 'Ay': 83, 'Az': -3372, 'timestamps': 1542884338.7447045}
{'yaw': -38.57466, 'pitch': -5.667226, 'roll': 8.92956, 'Ax': 1093, 'Ay': 438, 'Az': -3778, 'timestamps': 1542884338.7537851}
{'yaw': -38.89095, 'pitch': -5.882411, 'roll': 9.350674, 'Ax': 837, 'Ay': 862, 'Az': -4224, 'timestamps': 1542884338.7694945}
{'yaw': -39.12703, 'pitch': -6.071967, 'roll': 9.607099, 'Ax': 612, 'Ay': 1278, 'Az': -4653, 'timestamps': 1542884338.7742627}
{'yaw': -39.2702, 'pitch': -6.215333, 'roll': 9.680772, 'Ax': 428, 'Ay': 1658, 'Az': -5020, 'timestamps': 1542884338.7785401}
{'yaw': -39.28771, 'pitch': -6.319892, 'roll': 9.555285, 'Ax': 322, 'Ay': 1942, 'Az': -5274, 'timestamps': 1542884338.7901368}
{'yaw': -39.20314, 'pitch': -6.391556, 'roll': 9.234812, 'Ax': 311, 'Ay': 2093, 'Az': -5381, 'timestamps': 1542884338.7979047}
{'yaw': -39.04516, 'pitch': -6.45217, 'roll': 8.768242, 'Ax': 376, 'Ay': 2048, 'Az': -5306, 'timestamps': 1542884338.811875}
{'yaw': -38.83546, 'pitch': -6.50852, 'roll': 8.190922, 'Ax': 488, 'Ay': 1839, 'Az': -5087, 'timestamps': 1542884338.8494494}
{'yaw': -38.62496, 'pitch': -6.588589, 'roll': 7.540533, 'Ax': 628, 'Ay': 1553, 'Az': -4784, 'timestamps': 1542884338.8537486}
{'yaw': -38.42162, 'pitch': -6.699825, 'roll': 6.835469, 'Ax': 788, 'Ay': 1243, 'Az': -4462, 'timestamps': 1542884338.8538444}
{'yaw': -38.24243, 'pitch': -6.870755, 'roll': 6.117155, 'Ax': 965, 'Ay': 872, 'Az': -4086, 'timestamps': 1542884338.853938}
{'yaw': -38.10051, 'pitch': -7.122486, 'roll': 5.430991, 'Ax': 1122, 'Ay': 438, 'Az': -3643, 'timestamps': 1542884338.8599305}
{'yaw': -38.02392, 'pitch': -7.457775, 'roll': 4.816435, 'Ax': 1154, 'Ay': -5, 'Az': -3233, 'timestamps': 1542884338.918674}
{'yaw': -38.00124, 'pitch': -7.843676, 'roll': 4.26098, 'Ax': 1097, 'Ay': -297, 'Az': -2902, 'timestamps': 1542884339.117894}
{'yaw': -38.00342, 'pitch': -8.285265, 'roll': 3.733849, 'Ax': 1029, 'Ay': -353, 'Az': -2719, 'timestamps': 1542884339.117995}
{'yaw': -37.98321, 'pitch': -8.765079, 'roll': 3.202063, 'Ax': 985, 'Ay': -273, 'Az': -2601, 'timestamps': 1542884339.118058}
{'yaw': -37.91856, 'pitch': -9.263516, 'roll': 2.656263, 'Ax': 978, 'Ay': -137, 'Az': -2505, 'timestamps': 1542884339.1181197}
{'yaw': -37.78151, 'pitch': -9.78425, 'roll': 2.079888, 'Ax': 999, 'Ay': 0, 'Az': -2404, 'timestamps': 1542884339.1181905}
{'yaw': -37.58395, 'pitch': -10.2999, 'roll': 1.44096, 'Ax': 994, 'Ay': 111, 'Az': -2370, 'timestamps': 1542884339.1182487}
{'yaw': -37.33794, 'pitch': -10.83343, 'roll': 0.710013, 'Ax': 946, 'Ay': 178, 'Az': -2376, 'timestamps': 1542884339.118303}
{'yaw': -37.04564, 'pitch': -11.35956, 'roll': -0.135831, 'Ax': 896, 'Ay': 142, 'Az': -2333, 'timestamps': 1542884339.1183574}
{'yaw': -36.73817, 'pitch': -11.87997, 'roll': -1.034237, 'Ax': 931, 'Ay': -30, 'Az': -2091, 'timestamps': 1542884339.1184113}
{'yaw': -36.43751, 'pitch': -12.42548, 'roll': -1.920877, 'Ax': 1027, 'Ay': -272, 'Az': -1650, 'timestamps': 1542884339.118468}
{'yaw': -36.1434, 'pitch': -12.98755, 'roll': -2.745881, 'Ax': 1205, 'Ay': -458, 'Az': -1121, 'timestamps': 1542884339.1185222}
{'yaw': -35.82059, 'pitch': -13.57865, 'roll': -3.504385, 'Ax': 1404, 'Ay': -491, 'Az': -657, 'timestamps': 1542884339.1185741}
{'yaw': -35.4528, 'pitch': -14.19671, 'roll': -4.221184, 'Ax': 1519, 'Ay': -432, 'Az': -314, 'timestamps': 1542884339.1186252}
{'yaw': -35.00458, 'pitch': -14.80747, 'roll': -4.964774, 'Ax': 1513, 'Ay': -337, 'Az': -71, 'timestamps': 1542884339.1186762}
{'yaw': -34.44312, 'pitch': -15.3714, 'roll': -5.795008, 'Ax': 1394, 'Ay': -247, 'Az': 33, 'timestamps': 1542884339.1187274}
{'yaw': -33.77835, 'pitch': -15.83735, 'roll': -6.770834, 'Ax': 1134, 'Ay': -227, 'Az': 111, 'timestamps': 1542884339.118794}
{'yaw': -33.03842, 'pitch': -16.18359, 'roll': -7.874565, 'Ax': 798, 'Ay': -302, 'Az': 296, 'timestamps': 1542884339.1188488}
{'yaw': -32.26884, 'pitch': -16.43135, 'roll': -9.040639, 'Ax': 522, 'Ay': -462, 'Az': 751, 'timestamps': 1542884339.1189003}
{'yaw': -31.52844, 'pitch': -16.63834, 'roll': -10.16173, 'Ax': 392, 'Ay': -601, 'Az': 1446, 'timestamps': 1542884339.1189508}
{'yaw': -30.83392, 'pitch': -16.86208, 'roll': -11.16292, 'Ax': 393, 'Ay': -702, 'Az': 2334, 'timestamps': 1542884339.1190026}
{'yaw': -30.1771, 'pitch': -17.09321, 'roll': -12.02042, 'Ax': 447, 'Ay': -761, 'Az': 3250, 'timestamps': 1542884339.184355}
{'yaw': -29.53053, 'pitch': -17.33113, 'roll': -12.7667, 'Ax': 488, 'Ay': -750, 'Az': 4027, 'timestamps': 1542884339.1844492}
